areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E92000001,England,nation,2021-02-28,30_34,462,4868,127.8
E92000001,England,nation,2021-02-28,35_39,411,4403,117.9
E92000001,England,nation,2021-02-28,40_44,316,3802,111.4
E92000001,England,nation,2021-02-28,45_49,341,3567,96.0
E92000001,England,nation,2021-02-28,50_54,349,3720,95.2
E92000001,England,nation,2021-02-28,55_59,265,3249,88.5
E92000001,England,nation,2021-02-28,60+,570,7189,53.4
E92000001,England,nation,2021-02-28,60_64,207,2412,77.5
E92000001,England,nation,2021-02-28,65_69,94,1306,46.7
E92000001,England,nation,2021-02-28,70_74,79,900,32.4
E92000001,England,nation,2021-02-28,75_79,59,670,34.5
E92000001,England,nation,2021-02-28,80_84,50,608,42.2
E92000001,England,nation,2021-02-28,85_89,45,646,73.4
E92000001,England,nation,2021-02-28,90+,36,647,125.1
E92000001,England,nation,2021-02-28,unassigned,2,49,
E92000001,England,nation,2021-02-27,00_04,128,1432,43.4
E92000001,England,nation,2021-02-27,00_59,3464,40748,95.2
E92000001,England,nation,2021-02-27,05_09,104,1400,39.6
E92000001,England,nation,2021-02-27,10_14,132,1588,47.3
E92000001,England,nation,2021-02-27,15_19,197,2447,79.2
E92000001,England,nation,2021-02-27,20_24,337,4033,115.6
E92000001,England,nation,2021-02-27,25_29,437,4770,125.5
E92000001,England,nation,2021-02-27,30_34,459,5130,134.7
E92000001,England,nation,2021-02-27,35_39,403,4726,126.6
E92000001,England,nation,2021-02-27,40_44,349,4048,118.6
E92000001,England,nation,2021-02-27,45_49,335,3777,101.6
E92000001,England,nation,2021-02-27,50_54,322,3914,100.2
E92000001,England,nation,2021-02-27,55_59,261,3483,94.9
E92000001,England,nation,2021-02-27,60+,638,7659,56.9
E92000001,England,nation,2021-02-27,60_64,243,2580,82.9
E92000001,England,nation,2021-02-27,65_69,109,1409,50.4
E92000001,England,nation,2021-02-27,70_74,81,964,34.7
E92000001,England,nation,2021-02-27,75_79,57,705,36.3
E92000001,England,nation,2021-02-27,80_84,54,630,43.8
E92000001,England,nation,2021-02-27,85_89,45,694,78.9
E92000001,England,nation,2021-02-27,90+,49,677,130.9
E92000001,England,nation,2021-02-27,unassigned,1,57,
E92000001,England,nation,2021-02-26,00_04,185,1532,46.4
E92000001,England,nation,2021-02-26,00_59,4774,43071,100.6
E92000001,England,nation,2021-02-26,05_09,185,1490,42.1
E92000001,England,nation,2021-02-26,10_14,187,1689,50.4
E92000001,England,nation,2021-02-26,15_19,298,2633,85.2
E92000001,England,nation,2021-02-26,20_24,497,4254,122.0
E92000001,England,nation,2021-02-26,25_29,558,4959,130.5
E92000001,England,nation,2021-02-26,30_34,583,5403,141.9
E92000001,England,nation,2021-02-26,35_39,548,4996,133.8
E92000001,England,nation,2021-02-26,40_44,457,4280,125.4
E92000001,England,nation,2021-02-26,45_49,416,3970,106.8
E92000001,England,nation,2021-02-26,50_54,452,4154,106.3
E92000001,England,nation,2021-02-26,55_59,408,3711,101.1
E92000001,England,nation,2021-02-26,60+,889,8121,60.3
E92000001,England,nation,2021-02-26,60_64,317,2712,87.2
E92000001,England,nation,2021-02-26,65_69,162,1513,54.1
E92000001,England,nation,2021-02-26,70_74,114,1025,36.9
E92000001,England,nation,2021-02-26,75_79,72,749,38.6
E92000001,England,nation,2021-02-26,80_84,80,670,46.5
E92000001,England,nation,2021-02-26,85_89,71,738,83.9
E92000001,England,nation,2021-02-26,90+,73,714,138.0
E92000001,England,nation,2021-02-26,unassigned,2,60,
E92000001,England,nation,2021-02-25,00_04,198,1618,49.0
E92000001,England,nation,2021-02-25,00_59,5500,45631,106.6
E92000001,England,nation,2021-02-25,05_09,191,1577,44.6
E92000001,England,nation,2021-02-25,10_14,201,1799,53.6
E92000001,England,nation,2021-02-25,15_19,366,2719,88.0
E92000001,England,nation,2021-02-25,20_24,551,4536,130.1
E92000001,England,nation,2021-02-25,25_29,653,5264,138.5
E92000001,England,nation,2021-02-25,30_34,678,5735,150.6
E92000001,England,nation,2021-02-25,35_39,607,5294,141.8
E92000001,England,nation,2021-02-25,40_44,541,4570,133.8
E92000001,England,nation,2021-02-25,45_49,502,4190,112.8
E92000001,England,nation,2021-02-25,50_54,534,4380,112.1
E92000001,England,nation,2021-02-25,55_59,478,3949,107.6
E92000001,England,nation,2021-02-25,60+,1100,8771,65.1
E92000001,England,nation,2021-02-25,60_64,355,2926,94.0
E92000001,England,nation,2021-02-25,65_69,211,1658,59.3
E92000001,England,nation,2021-02-25,70_74,126,1113,40.0
E92000001,England,nation,2021-02-25,75_79,100,811,41.8
E92000001,England,nation,2021-02-25,80_84,88,734,51.0
E92000001,England,nation,2021-02-25,85_89,112,787,89.5
E92000001,England,nation,2021-02-25,90+,108,742,143.4
E92000001,England,nation,2021-02-25,unassigned,9,65,
E92000001,England,nation,2021-02-24,00_04,184,1679,50.9
E92000001,England,nation,2021-02-24,00_59,6141,48398,113.0
E92000001,England,nation,2021-02-24,05_09,212,1619,45.8
E92000001,England,nation,2021-02-24,10_14,243,1868,55.7
E92000001,England,nation,2021-02-24,15_19,375,2845,92.1
E92000001,England,nation,2021-02-24,20_24,610,4836,138.7
E92000001,England,nation,2021-02-24,25_29,732,5597,147.2
E92000001,England,nation,2021-02-24,30_34,771,6098,160.1
E92000001,England,nation,2021-02-24,35_39,680,5703,152.7
E92000001,England,nation,2021-02-24,40_44,623,4843,141.8
E92000001,England,nation,2021-02-24,45_49,620,4441,119.5
E92000001,England,nation,2021-02-24,50_54,585,4683,119.8
E92000001,England,nation,2021-02-24,55_59,506,4186,114.0
E92000001,England,nation,2021-02-24,60+,1136,9299,69.1
E92000001,England,nation,2021-02-24,60_64,397,3089,99.3
E92000001,England,nation,2021-02-24,65_69,201,1745,62.4
E92000001,England,nation,2021-02-24,70_74,130,1189,42.8
E92000001,England,nation,2021-02-24,75_79,112,866,44.6
E92000001,England,nation,2021-02-24,80_84,87,798,55.4
E92000001,England,nation,2021-02-24,85_89,108,814,92.5
E92000001,England,nation,2021-02-24,90+,101,798,154.3
E92000001,England,nation,2021-02-24,unassigned,13,67,
E92000001,England,nation,2021-02-23,00_04,274,1781,54.0
E92000001,England,nation,2021-02-23,00_59,6880,50591,118.1
E92000001,England,nation,2021-02-23,05_09,224,1653,46.7
E92000001,England,nation,2021-02-23,10_14,268,1903,56.7
E92000001,England,nation,2021-02-23,15_19,397,2951,95.5
E92000001,England,nation,2021-02-23,20_24,683,5063,145.2
E92000001,England,nation,2021-02-23,25_29,820,5768,151.7
E92000001,England,nation,2021-02-23,30_34,868,6412,168.4
E92000001,England,nation,2021-02-23,35_39,773,6055,162.2
E92000001,England,nation,2021-02-23,40_44,690,5069,148.5
E92000001,England,nation,2021-02-23,45_49,620,4593,123.6
E92000001,England,nation,2021-02-23,50_54,682,4910,125.7
E92000001,England,nation,2021-02-23,55_59,581,4433,120.8
E92000001,England,nation,2021-02-23,60+,1248,9836,73.0
E92000001,England,nation,2021-02-23,60_64,383,3238,104.1
E92000001,England,nation,2021-02-23,65_69,232,1824,65.2
E92000001,England,nation,2021-02-23,70_74,174,1285,46.2
E92000001,England,nation,2021-02-23,75_79,116,915,47.1
E92000001,England,nation,2021-02-23,80_84,105,874,60.7
E92000001,England,nation,2021-02-23,85_89,110,865,98.3
E92000001,England,nation,2021-02-23,90+,128,835,161.4
E92000001,England,nation,2021-02-23,unassigned,14,68,
E92000001,England,nation,2021-02-22,00_04,263,1840,55.8
E92000001,England,nation,2021-02-22,00_59,8240,52650,123.0
E92000001,England,nation,2021-02-22,05_09,296,1708,48.3
E92000001,England,nation,2021-02-22,10_14,348,1916,57.1
E92000001,England,nation,2021-02-22,15_19,467,2995,96.9
E92000001,England,nation,2021-02-22,20_24,809,5303,152.0
E92000001,England,nation,2021-02-22,25_29,924,6025,158.5
E92000001,England,nation,2021-02-22,30_34,1047,6668,175.1
E92000001,England,nation,2021-02-22,35_39,981,6387,171.1
E92000001,England,nation,2021-02-22,40_44,826,5258,154.0
E92000001,England,nation,2021-02-22,45_49,733,4825,129.9
E92000001,England,nation,2021-02-22,50_54,796,5120,131.0
E92000001,England,nation,2021-02-22,55_59,750,4605,125.5
E92000001,England,nation,2021-02-22,60+,1608,10447,77.6
E92000001,England,nation,2021-02-22,60_64,510,3455,111.0
E92000001,England,nation,2021-02-22,65_69,297,1912,68.4
E92000001,England,nation,2021-02-22,70_74,196,1365,49.1
E92000001,England,nation,2021-02-22,75_79,154,1002,51.6
E92000001,England,nation,2021-02-22,80_84,144,938,65.1
E92000001,England,nation,2021-02-22,85_89,155,917,104.2
E92000001,England,nation,2021-02-22,90+,152,858,165.9
E92000001,England,nation,2021-02-22,unassigned,8,70,
E92000001,England,nation,2021-02-21,00_04,200,1926,58.4
E92000001,England,nation,2021-02-21,00_59,5749,54621,127.6
E92000001,England,nation,2021-02-21,05_09,188,1714,48.4
E92000001,England,nation,2021-02-21,10_14,209,1883,56.1
E92000001,England,nation,2021-02-21,15_19,347,3090,100.0
E92000001,England,nation,2021-02-21,20_24,546,5525,158.4
E92000001,England,nation,2021-02-21,25_29,646,6252,164.5
E92000001,England,nation,2021-02-21,30_34,724,6869,180.4
E92000001,England,nation,2021-02-21,35_39,734,6594,176.6
E92000001,England,nation,2021-02-21,40_44,562,5463,160.0
E92000001,England,nation,2021-02-21,45_49,551,5087,136.9
E92000001,England,nation,2021-02-21,50_54,543,5371,137.5
E92000001,England,nation,2021-02-21,55_59,499,4847,132.0
E92000001,England,nation,2021-02-21,60+,1040,11080,82.3
E92000001,England,nation,2021-02-21,60_64,375,3612,116.1
E92000001,England,nation,2021-02-21,65_69,197,1984,70.9
E92000001,England,nation,2021-02-21,70_74,143,1478,53.2
E92000001,England,nation,2021-02-21,75_79,94,1084,55.9
E92000001,England,nation,2021-02-21,80_84,72,1016,70.6
E92000001,England,nation,2021-02-21,85_89,93,963,109.5
E92000001,England,nation,2021-02-21,90+,66,943,182.3
E92000001,England,nation,2021-02-21,unassigned,10,75,
E92000001,England,nation,2021-02-20,00_04,228,1982,60.1
E92000001,England,nation,2021-02-20,00_59,5787,55132,128.7
E92000001,England,nation,2021-02-20,05_09,194,1754,49.6
E92000001,England,nation,2021-02-20,10_14,233,1906,56.8
E92000001,England,nation,2021-02-20,15_19,383,3058,99.0
E92000001,England,nation,2021-02-20,20_24,558,5587,160.2
E92000001,England,nation,2021-02-20,25_29,626,6295,165.6
E92000001,England,nation,2021-02-20,30_34,732,6970,183.0
E92000001,England,nation,2021-02-20,35_39,673,6620,177.3
E92000001,England,nation,2021-02-20,40_44,581,5514,161.5
E92000001,England,nation,2021-02-20,45_49,528,5143,138.4
E92000001,England,nation,2021-02-20,50_54,562,5429,138.9
E92000001,England,nation,2021-02-20,55_59,489,4874,132.8
E92000001,England,nation,2021-02-20,60+,1100,11301,83.9
E92000001,England,nation,2021-02-20,60_64,375,3679,118.2
E92000001,England,nation,2021-02-20,65_69,213,2001,71.5
E92000001,England,nation,2021-02-20,70_74,142,1505,54.1
E92000001,England,nation,2021-02-20,75_79,101,1123,57.9
E92000001,England,nation,2021-02-20,80_84,94,1050,72.9
E92000001,England,nation,2021-02-20,85_89,89,975,110.8
E92000001,England,nation,2021-02-20,90+,86,968,187.1
E92000001,England,nation,2021-02-20,unassigned,4,77,
E92000001,England,nation,2021-02-19,00_04,271,2006,60.8
E92000001,England,nation,2021-02-19,00_59,7334,55754,130.2
E92000001,England,nation,2021-02-19,05_09,272,1784,50.4
E92000001,England,nation,2021-02-19,10_14,297,1921,57.3
E92000001,England,nation,2021-02-19,15_19,384,3069,99.3
E92000001,England,nation,2021-02-19,20_24,779,5642,161.8
E92000001,England,nation,2021-02-19,25_29,863,6350,167.0
E92000001,England,nation,2021-02-19,30_34,915,7071,185.7
E92000001,England,nation,2021-02-19,35_39,846,6700,179.4
E92000001,England,nation,2021-02-19,40_44,747,5579,163.4
E92000001,England,nation,2021-02-19,45_49,636,5209,140.2
E92000001,England,nation,2021-02-19,50_54,678,5484,140.3
E92000001,England,nation,2021-02-19,55_59,646,4939,134.6
E92000001,England,nation,2021-02-19,60+,1539,11520,85.6
E92000001,England,nation,2021-02-19,60_64,531,3756,120.7
E92000001,England,nation,2021-02-19,65_69,307,2025,72.4
E92000001,England,nation,2021-02-19,70_74,202,1530,55.0
E92000001,England,nation,2021-02-19,75_79,134,1151,59.3
E92000001,England,nation,2021-02-19,80_84,144,1076,74.7
E92000001,England,nation,2021-02-19,85_89,120,985,112.0
E92000001,England,nation,2021-02-19,90+,101,997,192.7
E92000001,England,nation,2021-02-19,unassigned,7,88,
E92000001,England,nation,2021-02-18,00_04,259,2065,62.6
E92000001,England,nation,2021-02-18,00_59,8267,57075,133.3
E92000001,England,nation,2021-02-18,05_09,233,1816,51.3
E92000001,England,nation,2021-02-18,10_14,270,1944,58.0
E92000001,England,nation,2021-02-18,15_19,492,3205,103.7
E92000001,England,nation,2021-02-18,20_24,851,5708,163.7
E92000001,England,nation,2021-02-18,25_29,986,6492,170.8
E92000001,England,nation,2021-02-18,30_34,1041,7231,189.9
E92000001,England,nation,2021-02-18,35_39,1016,6848,183.4
E92000001,England,nation,2021-02-18,40_44,814,5702,167.0
E92000001,England,nation,2021-02-18,45_49,753,5346,143.9
E92000001,England,nation,2021-02-18,50_54,837,5602,143.4
E92000001,England,nation,2021-02-18,55_59,715,5116,139.4
E92000001,England,nation,2021-02-18,60+,1628,11882,88.2
E92000001,England,nation,2021-02-18,60_64,518,3807,122.3
E92000001,England,nation,2021-02-18,65_69,298,2033,72.7
E92000001,England,nation,2021-02-18,70_74,202,1579,56.8
E92000001,England,nation,2021-02-18,75_79,155,1224,63.1
E92000001,England,nation,2021-02-18,80_84,152,1116,77.5
E92000001,England,nation,2021-02-18,85_89,139,1055,119.9
E92000001,England,nation,2021-02-18,90+,164,1068,206.5
E92000001,England,nation,2021-02-18,unassigned,11,87,
E92000001,England,nation,2021-02-17,00_04,286,2153,65.2
E92000001,England,nation,2021-02-17,00_59,8334,58033,135.5
E92000001,England,nation,2021-02-17,05_09,246,1914,54.1
E92000001,England,nation,2021-02-17,10_14,278,2048,61.1
E92000001,England,nation,2021-02-17,15_19,481,3228,104.5
E92000001,England,nation,2021-02-17,20_24,837,5833,167.2
E92000001,England,nation,2021-02-17,25_29,903,6529,171.8
E92000001,England,nation,2021-02-17,30_34,1085,7367,193.5
E92000001,England,nation,2021-02-17,35_39,1032,6895,184.7
E92000001,England,nation,2021-02-17,40_44,849,5767,168.9
E92000001,England,nation,2021-02-17,45_49,772,5363,144.3
E92000001,England,nation,2021-02-17,50_54,812,5647,144.5
E92000001,England,nation,2021-02-17,55_59,753,5289,144.1
E92000001,England,nation,2021-02-17,60+,1673,12226,90.8
E92000001,England,nation,2021-02-17,60_64,546,3896,125.2
E92000001,England,nation,2021-02-17,65_69,280,2086,74.6
E92000001,England,nation,2021-02-17,70_74,226,1641,59.0
E92000001,England,nation,2021-02-17,75_79,161,1279,65.9
E92000001,England,nation,2021-02-17,80_84,163,1139,79.1
E92000001,England,nation,2021-02-17,85_89,159,1110,126.2
E92000001,England,nation,2021-02-17,90+,138,1075,207.8
E92000001,England,nation,2021-02-17,unassigned,14,105,
E92000001,England,nation,2021-02-16,00_04,333,2210,67.0
E92000001,England,nation,2021-02-16,00_59,8939,59384,138.7
E92000001,England,nation,2021-02-16,05_09,279,1988,56.2
E92000001,England,nation,2021-02-16,10_14,281,2102,62.7
E92000001,England,nation,2021-02-16,15_19,441,3267,105.7
E92000001,England,nation,2021-02-16,20_24,923,5981,171.5
E92000001,England,nation,2021-02-16,25_29,1077,6725,176.9
E92000001,England,nation,2021-02-16,30_34,1124,7486,196.6
E92000001,England,nation,2021-02-16,35_39,1105,6975,186.8
E92000001,England,nation,2021-02-16,40_44,879,5860,171.6
E92000001,England,nation,2021-02-16,45_49,852,5558,149.6
E92000001,England,nation,2021-02-16,50_54,892,5818,148.9
E92000001,England,nation,2021-02-16,55_59,753,5414,147.5
E92000001,England,nation,2021-02-16,60+,1859,12692,94.3
E92000001,England,nation,2021-02-16,60_64,600,3982,128.0
E92000001,England,nation,2021-02-16,65_69,320,2173,77.7
E92000001,England,nation,2021-02-16,70_74,254,1709,61.5
E92000001,England,nation,2021-02-16,75_79,203,1331,68.6
E92000001,England,nation,2021-02-16,80_84,169,1189,82.6
E92000001,England,nation,2021-02-16,85_89,162,1146,130.3
E92000001,England,nation,2021-02-16,90+,151,1162,224.6
E92000001,England,nation,2021-02-16,unassigned,16,104,
E92000001,England,nation,2021-02-15,00_04,349,2219,67.2
E92000001,England,nation,2021-02-15,00_59,10211,60423,141.1
E92000001,England,nation,2021-02-15,05_09,302,2063,58.3
E92000001,England,nation,2021-02-15,10_14,315,2184,65.1
E92000001,England,nation,2021-02-15,15_19,562,3393,109.8
E92000001,England,nation,2021-02-15,20_24,1031,6029,172.9
E92000001,England,nation,2021-02-15,25_29,1151,6828,179.6
E92000001,England,nation,2021-02-15,30_34,1248,7614,199.9
E92000001,England,nation,2021-02-15,35_39,1188,6994,187.3
E92000001,England,nation,2021-02-15,40_44,1031,5988,175.4
E92000001,England,nation,2021-02-15,45_49,995,5633,151.6
E92000001,England,nation,2021-02-15,50_54,1047,5900,151.0
E92000001,England,nation,2021-02-15,55_59,992,5578,152.0
E92000001,England,nation,2021-02-15,60+,2241,13084,97.2
E92000001,England,nation,2021-02-15,60_64,667,4079,131.1
E92000001,England,nation,2021-02-15,65_69,369,2241,80.1
E92000001,England,nation,2021-02-15,70_74,309,1741,62.6
E92000001,England,nation,2021-02-15,75_79,236,1359,70.0
E92000001,England,nation,2021-02-15,80_84,222,1231,85.5
E92000001,England,nation,2021-02-15,85_89,201,1206,137.1
E92000001,England,nation,2021-02-15,90+,237,1227,237.2
E92000001,England,nation,2021-02-15,unassigned,13,100,
E92000001,England,nation,2021-02-14,00_04,256,2307,69.9
E92000001,England,nation,2021-02-14,00_59,6260,61483,143.6
E92000001,England,nation,2021-02-14,05_09,228,2134,60.3
E92000001,England,nation,2021-02-14,10_14,232,2293,68.4
E92000001,England,nation,2021-02-14,15_19,315,3427,110.9
E92000001,England,nation,2021-02-14,20_24,608,6037,173.1
E92000001,England,nation,2021-02-14,25_29,689,6912,181.8
E92000001,England,nation,2021-02-14,30_34,825,7758,203.7
E92000001,England,nation,2021-02-14,35_39,760,7114,190.5
E92000001,England,nation,2021-02-14,40_44,613,6126,179.4
E92000001,England,nation,2021-02-14,45_49,607,5763,155.1
E92000001,England,nation,2021-02-14,50_54,601,6038,154.5
E92000001,England,nation,2021-02-14,55_59,526,5574,151.9
E92000001,England,nation,2021-02-14,60+,1261,13393,99.5
E92000001,England,nation,2021-02-14,60_64,442,4116,132.3
E92000001,England,nation,2021-02-14,65_69,214,2282,81.6
E92000001,England,nation,2021-02-14,70_74,170,1755,63.1
E92000001,England,nation,2021-02-14,75_79,133,1426,73.5
E92000001,England,nation,2021-02-14,80_84,106,1270,88.2
E92000001,England,nation,2021-02-14,85_89,105,1269,144.2
E92000001,England,nation,2021-02-14,90+,91,1275,246.5
E92000001,England,nation,2021-02-14,unassigned,12,107,
E92000001,England,nation,2021-02-13,00_04,252,2353,71.3
E92000001,England,nation,2021-02-13,00_59,6409,63622,148.6
E92000001,England,nation,2021-02-13,05_09,224,2199,62.2
E92000001,England,nation,2021-02-13,10_14,248,2380,71.0
E92000001,England,nation,2021-02-13,15_19,394,3616,117.0
E92000001,England,nation,2021-02-13,20_24,613,6220,178.3
E92000001,England,nation,2021-02-13,25_29,681,7243,190.5
E92000001,England,nation,2021-02-13,30_34,833,7989,209.8
E92000001,England,nation,2021-02-13,35_39,753,7329,196.3
E92000001,England,nation,2021-02-13,40_44,646,6344,185.8
E92000001,England,nation,2021-02-13,45_49,594,5954,160.2
E92000001,England,nation,2021-02-13,50_54,617,6248,159.9
E92000001,England,nation,2021-02-13,55_59,554,5747,156.6
E92000001,England,nation,2021-02-13,60+,1319,13881,103.1
E92000001,England,nation,2021-02-13,60_64,452,4175,134.2
E92000001,England,nation,2021-02-13,65_69,237,2379,85.1
E92000001,England,nation,2021-02-13,70_74,167,1821,65.5
E92000001,England,nation,2021-02-13,75_79,129,1510,77.8
E92000001,England,nation,2021-02-13,80_84,120,1327,92.2
E92000001,England,nation,2021-02-13,85_89,99,1335,151.7
E92000001,England,nation,2021-02-13,90+,115,1334,257.9
E92000001,England,nation,2021-02-13,unassigned,15,100,
E92000001,England,nation,2021-02-12,00_04,330,2431,73.7
E92000001,England,nation,2021-02-12,00_59,8655,65908,153.9
E92000001,England,nation,2021-02-12,05_09,304,2256,63.8
E92000001,England,nation,2021-02-12,10_14,320,2477,73.8
E92000001,England,nation,2021-02-12,15_19,520,3744,121.2
E92000001,England,nation,2021-02-12,20_24,845,6411,183.8
E92000001,England,nation,2021-02-12,25_29,1005,7598,199.9
E92000001,England,nation,2021-02-12,30_34,1075,8228,216.1
E92000001,England,nation,2021-02-12,35_39,994,7568,202.7
E92000001,England,nation,2021-02-12,40_44,870,6581,192.7
E92000001,England,nation,2021-02-12,45_49,773,6132,165.0
E92000001,England,nation,2021-02-12,50_54,796,6543,167.4
E92000001,England,nation,2021-02-12,55_59,823,5939,161.8
E92000001,England,nation,2021-02-12,60+,1901,14447,107.3
E92000001,England,nation,2021-02-12,60_64,582,4288,137.8
E92000001,England,nation,2021-02-12,65_69,315,2472,88.4
E92000001,England,nation,2021-02-12,70_74,251,1934,69.6
E92000001,England,nation,2021-02-12,75_79,207,1598,82.3
E92000001,England,nation,2021-02-12,80_84,184,1383,96.0
E92000001,England,nation,2021-02-12,85_89,190,1402,159.4
E92000001,England,nation,2021-02-12,90+,172,1370,264.9
E92000001,England,nation,2021-02-12,unassigned,6,88,
E92000001,England,nation,2021-02-11,00_04,347,2550,77.3
E92000001,England,nation,2021-02-11,00_59,9225,68561,160.1
E92000001,England,nation,2021-02-11,05_09,331,2349,66.4
E92000001,England,nation,2021-02-11,10_14,374,2603,77.6
E92000001,England,nation,2021-02-11,15_19,515,3836,124.1
E92000001,England,nation,2021-02-11,20_24,976,6696,192.0
E92000001,England,nation,2021-02-11,25_29,1023,7844,206.3
E92000001,England,nation,2021-02-11,30_34,1177,8576,225.2
E92000001,England,nation,2021-02-11,35_39,1063,7878,211.0
E92000001,England,nation,2021-02-11,40_44,879,6835,200.2
E92000001,England,nation,2021-02-11,45_49,770,6441,173.3
E92000001,England,nation,2021-02-11,50_54,882,6869,175.8
E92000001,England,nation,2021-02-11,55_59,888,6084,165.7
E92000001,England,nation,2021-02-11,60+,1972,15202,112.9
E92000001,England,nation,2021-02-11,60_64,607,4447,142.9
E92000001,England,nation,2021-02-11,65_69,351,2599,92.9
E92000001,England,nation,2021-02-11,70_74,264,2043,73.5
E92000001,England,nation,2021-02-11,75_79,210,1689,87.0
E92000001,England,nation,2021-02-11,80_84,175,1468,102.0
E92000001,England,nation,2021-02-11,85_89,194,1463,166.3
E92000001,England,nation,2021-02-11,90+,171,1493,288.6
E92000001,England,nation,2021-02-11,unassigned,29,90,
E92000001,England,nation,2021-02-10,00_04,343,2729,82.7
E92000001,England,nation,2021-02-10,00_59,9685,72506,169.3
E92000001,England,nation,2021-02-10,05_09,320,2475,70.0
E92000001,England,nation,2021-02-10,10_14,332,2854,85.1
E92000001,England,nation,2021-02-10,15_19,520,4115,133.2
E92000001,England,nation,2021-02-10,20_24,985,7092,203.3
E92000001,England,nation,2021-02-10,25_29,1099,8338,219.3
E92000001,England,nation,2021-02-10,30_34,1204,8954,235.1
E92000001,England,nation,2021-02-10,35_39,1112,8333,223.2
E92000001,England,nation,2021-02-10,40_44,942,7164,209.8
E92000001,England,nation,2021-02-10,45_49,967,6851,184.4
E92000001,England,nation,2021-02-10,50_54,983,7206,184.4
E92000001,England,nation,2021-02-10,55_59,878,6395,174.2
E92000001,England,nation,2021-02-10,60+,2139,16196,120.3
E92000001,England,nation,2021-02-10,60_64,632,4760,153.0
E92000001,England,nation,2021-02-10,65_69,367,2756,98.5
E92000001,England,nation,2021-02-10,70_74,294,2144,77.1
E92000001,England,nation,2021-02-10,75_79,213,1807,93.1
E92000001,England,nation,2021-02-10,80_84,213,1575,109.4
E92000001,England,nation,2021-02-10,85_89,195,1540,175.0
E92000001,England,nation,2021-02-10,90+,225,1614,312.0
E92000001,England,nation,2021-02-10,unassigned,13,79,
E92000001,England,nation,2021-02-09,00_04,342,2910,88.2
E92000001,England,nation,2021-02-09,00_59,9978,76975,179.8
E92000001,England,nation,2021-02-09,05_09,354,2651,74.9
E92000001,England,nation,2021-02-09,10_14,363,3035,90.5
E92000001,England,nation,2021-02-09,15_19,567,4398,142.3
E92000001,England,nation,2021-02-09,20_24,971,7449,213.6
E92000001,England,nation,2021-02-09,25_29,1180,8948,235.4
E92000001,England,nation,2021-02-09,30_34,1252,9504,249.6
E92000001,England,nation,2021-02-09,35_39,1124,8905,238.5
E92000001,England,nation,2021-02-09,40_44,1007,7619,223.1
E92000001,England,nation,2021-02-09,45_49,927,7218,194.3
E92000001,England,nation,2021-02-09,50_54,974,7595,194.4
E92000001,England,nation,2021-02-09,55_59,917,6743,183.7
E92000001,England,nation,2021-02-09,60+,2251,17292,128.4
E92000001,England,nation,2021-02-09,60_64,697,5036,161.8
E92000001,England,nation,2021-02-09,65_69,388,2956,105.7
E92000001,England,nation,2021-02-09,70_74,286,2286,82.3
E92000001,England,nation,2021-02-09,75_79,231,1923,99.1
E92000001,England,nation,2021-02-09,80_84,211,1702,118.2
E92000001,England,nation,2021-02-09,85_89,222,1683,191.3
E92000001,England,nation,2021-02-09,90+,216,1706,329.8
E92000001,England,nation,2021-02-09,unassigned,12,84,
E92000001,England,nation,2021-02-08,00_04,437,3127,94.8
E92000001,England,nation,2021-02-08,00_59,11271,81213,189.7
E92000001,England,nation,2021-02-08,05_09,373,2820,79.7
E92000001,England,nation,2021-02-08,10_14,424,3202,95.5
E92000001,England,nation,2021-02-08,15_19,596,4569,147.9
E92000001,England,nation,2021-02-08,20_24,1039,7855,225.2
E92000001,England,nation,2021-02-08,25_29,1235,9478,249.3
E92000001,England,nation,2021-02-08,30_34,1392,9973,261.9
E92000001,England,nation,2021-02-08,35_39,1308,9387,251.4
E92000001,England,nation,2021-02-08,40_44,1169,8006,234.5
E92000001,England,nation,2021-02-08,45_49,1125,7660,206.1
E92000001,England,nation,2021-02-08,50_54,1185,8012,205.0
E92000001,England,nation,2021-02-08,55_59,988,7124,194.1
E92000001,England,nation,2021-02-08,60+,2550,18469,137.2
E92000001,England,nation,2021-02-08,60_64,704,5278,169.6
E92000001,England,nation,2021-02-08,65_69,410,3105,111.0
E92000001,England,nation,2021-02-08,70_74,323,2405,86.5
E92000001,England,nation,2021-02-08,75_79,303,2074,106.9
E92000001,England,nation,2021-02-08,80_84,261,1885,130.9
E92000001,England,nation,2021-02-08,85_89,264,1806,205.3
E92000001,England,nation,2021-02-08,90+,285,1916,370.4
E92000001,England,nation,2021-02-08,unassigned,20,86,
E92000001,England,nation,2021-02-07,00_04,302,3243,98.3
E92000001,England,nation,2021-02-07,00_59,8399,86138,201.2
E92000001,England,nation,2021-02-07,05_09,293,2964,83.8
E92000001,England,nation,2021-02-07,10_14,319,3335,99.4
E92000001,England,nation,2021-02-07,15_19,504,4879,157.9
E92000001,England,nation,2021-02-07,20_24,791,8390,240.5
E92000001,England,nation,2021-02-07,25_29,1020,10117,266.1
E92000001,England,nation,2021-02-07,30_34,1056,10584,277.9
E92000001,England,nation,2021-02-07,35_39,975,9912,265.5
E92000001,England,nation,2021-02-07,40_44,831,8456,247.7
E92000001,England,nation,2021-02-07,45_49,798,8117,218.4
E92000001,England,nation,2021-02-07,50_54,811,8498,217.5
